20201111_110420 0101 HK2 :0002011b t153691.3 S VM-127.0 RM 30.0 VE-62.0 RE 50.6 RS 44.0 P000 E0006 FX21 M38654976 A38
20201111_110422 0102 HK2 :0002012b t153692.7 S VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0004 FX20 M0 A0
20201111_110423 0103 HK2 :0002013b t153694.3 S VM-127.0 RM 31.5 VE-62.0 RE 52.6 RS 44.0 P000 E0004 FX21 M38654996 A38
20201111_110424 0201 HK2 :0002021b t153674.6 S VM-127.0 RM 30.9 VE-62.0 RE 45.3 RS 43.0 P172 E0006 FX20 M70 A1
20201111_110425 0202 HK2 :0002022b t153676.0 S VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0006 FX20 M0 A0
20201111_110426 0203 HK2 :0002023b t153676.7 S VM-127.0 RM 41.5 VE-62.0 RE 45.9 RS 43.0 P165 E0000 FX20 M51 A1
20201111_110427 0301 HK2 :0002031b t153626.9 S VM-127.0 RM 52.6 VE-62.0 RE 53.8 RS 43.0 P000 E0004 FX21 M100 A20
20201111_110428 0302 HK2 :0002032b t153628.5 S VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0004 FX20 M0 A0
20201111_110429 0303 HK2 :0002033b t153629.6 S VM-127.0 RM 32.7 VE-62.0 RE 33.3 RS 43.0 P999 E0000 FX22 M98 A47
20201111_110430 0401 HK2 :0002041b t153607.9 S VM-127.0 RM 25.7 VE-62.0 RE 40.1 RS 43.0 P173 E0006 FX20 M65 A1
20201111_110431 0402 HK2 :0002042b t153608.9 S VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0004 FX20 M0 A0
20201111_110432 0403 HK2 :0002043b t153609.5 S VM-127.0 RM 44.8 VE-62.0 RE 37.9 RS 43.0 P185 E0004 FX20 M58 A1
20201111_110434 0501 HK2 :0002051b t153640.2 S VM-127.0 RM 44.0 VE-62.0 RE 37.8 RS 43.0 P179 E0006 FX20 M73 A1
20201111_110436 0502 HK2 :0002052b t153643.1 S VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20201111_110437 0503 HK2 :False
20201111_110438 0601 HK2 :0002061b t153871.9 S VM-127.0 RM 50.4 VE-62.0 RE 46.4 RS 43.0 P211 E0006 FX20 M74 A1
20201111_110439 0602 HK2 :0002062b t153872.9 S VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E000C FX20 M0 A0
20201111_110439 0603 HK2 :0002063b t153873.5 S VM-127.0 RM 36.9 VE-62.0 RE 47.6 RS 43.0 P130 E0000 FX20 M69 A1
20201111_110441 0701 HK2 :0002071b t153597.0 S VM-127.0 RM 31.1 VE-62.0 RE 40.4 RS 43.0 P196 E0006 FX20 M71 A1
20201111_110442 0702 HK2 :0002072b t153597.8 S VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0006 FX20 M0 A0
20201111_110443 0703 HK2 :0002073b t153599.0 S VM-127.0 RM 31.9 VE-62.0 RE 45.6 RS 43.0 P168 E0000 FX20 M75 A1
20201111_110444 0801 HK2 :0002081b t153612.5 S VM-127.0 RM 50.0 VE-62.0 RE 50.1 RS 43.0 P310 E0004 FX20 M86 A1
20201111_110446 0802 HK2 :0002082b t153614.5 S VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0004 FX20 M0 A0
20201111_110447 0803 HK2 :0002083b t153615.3 S VM-127.0 RM 34.7 VE-62.0 RE 42.0 RS 43.0 P169 E0004 FX20 M72 A1
20201111_110449 0901 HK2 :0002091b t153649.8 S VM-127.0 RM 44.3 VE-62.0 RE 48.0 RS 43.0 P223 E0006 FX20 M68 A1
20201111_110451 0902 HK2 :0002092b t153651.4 S VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0006 FX20 M0 A0
20201111_110452 0903 HK2 :0002093b t153652.5 S VM-127.0 RM 48.4 VE-62.0 RE 49.4 RS 43.0 P225 E0000 FX20 M57 A1
20201111_110453 0A01 HK2 :00020A1b t153621.0 S VM-127.0 RM 23.9 VE-62.0 RE 49.1 RS 43.0 P189 E0000 FX20 M76 A1
20201111_110455 0A02 HK2 :00020A2b t153623.1 S VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20201111_110456 0A03 HK2 :00020A3b t153624.0 S VM-127.0 RM 46.9 VE-62.0 RE 45.9 RS 43.0 P217 E0004 FX20 M68 A1
20201111_110457 0B01 HK2 :00020B1b t153704.6 S VM-127.0 RM 46.5 VE-62.0 RE 45.8 RS 43.0 P187 E0006 FX20 M56 A1
20201111_110458 0B02 HK2 :00020B2b t153706.2 S VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0006 FX20 M0 A0
20201111_110500 0B03 HK2 :00020B3b t153707.8 S VM-127.0 RM 30.1 VE-62.0 RE 47.3 RS 43.0 P151 E0000 FX20 M61 A1
20201111_110501 0C01 HK2 :00020C1b t152794.4 S VM-127.0 RM 50.1 VE-62.0 RE 50.6 RS 43.0 P002 E0004 FX20 M89 A28
20201111_110503 0C02 HK2 :00020C2b t152796.0 S VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0004 FX20 M0 A0
20201111_110503 0C03 HK2 :00020C3b t152796.8 S VM-127.0 RM 51.0 VE-62.0 RE 48.7 RS 43.0 P190 E0000 FX20 M57 A1
20201111_110504 0D01 HK2 :00020D1b t153683.5 S VM-127.0 RM 40.7 VE-62.0 RE 45.4 RS 43.0 P190 E0004 FX20 M67 A1
20201111_110506 0D02 HK2 :00020D2b t153685.5 S VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0000 FX20 M0 A0
20201111_110507 0D03 HK2 :00020D3b t153686.6 S VM-127.0 RM 35.3 VE-62.0 RE 42.6 RS 43.0 P147 E0000 FX20 M69 A1
20201111_110508 0E01 HK2 :00020E1b t153621.1 S VM-127.0 RM 24.3 VE-62.0 RE 45.0 RS 43.0 P190 E000C FX20 M77 A1
20201111_110510 0E02 HK2 :00020E2b t153622.6 S VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P000 E0004 FX20 M0 A0
20201111_110511 0E03 HK2 :00020E3b t153624.0 S VM-127.0 RM 38.5 VE-62.0 RE 45.3 RS 43.0 P168 E0000 FX20 M68 A1
