20201110_085018 0401 HK2 :0002041b t258477.6 S VM 20.5 RM 21.6 VE 21.3 RE 22.2 RS  0.0 P178 E0000 FX20 M0 A0
20201110_085018 0402 HK2 :0002042b t258478.4 W VM  0.0 RM  0.0 VE  0.0 RE  0.0 RS  0.0 P000 E0004 FX21 M0 A0
20201110_085019 0403 HK2 :0002043b t258478.8 W VM  0.0 RM  0.0 VE  0.0 RE  0.0 RS  0.0 P000 E0004 FX21 M0 A0
20201110_085418 0401 HK2 :0002041b t258717.6 S VM 20.5 RM 21.5 VE 21.3 RE 22.2 RS  0.0 P178 E0000 FX20 M0 A0
20201110_085418 0402 HK2 :0002042b t258718.1 W VM  0.0 RM  0.0 VE  0.0 RE  0.0 RS  0.0 P000 E0004 FX21 M0 A0
20201110_085419 0403 HK2 :0002043b t258718.5 W VM  0.0 RM  0.0 VE  0.0 RE  0.0 RS  0.0 P000 E0004 FX21 M0 A0
20201110_085819 0401 HK2 :0002041b t258958.2 S VM 20.5 RM 21.5 VE 21.3 RE 22.2 RS  0.0 P178 E0000 FX20 M0 A0
20201110_085819 0402 HK2 :0002042b t258958.5 W VM  0.0 RM  0.0 VE  0.0 RE  0.0 RS  0.0 P000 E0004 FX21 M0 A0
20201110_085820 0403 HK2 :0002043b t258959.0 W VM  0.0 RM  0.0 VE  0.0 RE  0.0 RS  0.0 P000 E0004 FX21 M0 A0
