20201113_032116 1E01 HK2 :00021E1b t298549.9 W VM 60.7 RM 54.1 VE 70.0 RE 53.4 RS 45.7 P000 E0005 FX44 M4011566600 A0
20201113_032117 1E02 HK2 :00021E2b t298550.8 W VM-127.0 RM-127.0 VE 70.0 RE 40.0 RS  0.0 P999 E0005 FX44 M204 A0
20201113_032118 1E03 HK2 :00021E3b t298551.5 W VM-127.0 RM-127.0 VE 70.0 RE 40.0 RS  0.0 P000 E0005 FX44 M0 A0
20201113_032441 0101 HK2 :0002011b t225829.6 S VM-127.0 RM 42.8 VE-126.0 RE 46.1 RS 44.0 P329 E0006 FX20 M79 A0
20201113_032442 0102 HK2 :0002012b t225830.1 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0005 FX44 M188 A0
20201113_032443 0103 HK2 :0002013b t225830.7 S VM-127.0 RM 54.0 VE-126.0 RE 48.6 RS 44.0 P821 E0004 FX20 M20 A0
20201113_032443 0201 HK2 :0002021b t299183.8 S VM-127.0 RM 49.2 VE-126.0 RE 47.6 RS 44.0 P214 E0006 FX20 M60130016 A78
20201113_032444 0202 HK2 :0002022b t299184.5 S VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P999 E0006 FX22 M0 A0
20201113_032445 0203 HK2 :0002023b t299185.7 S VM-127.0 RM 39.9 VE-126.0 RE 46.3 RS 44.0 P000 E0006 FX21 M85900296 A69
20201113_032445 0301 HK2 :0002031b t299274.7 S VM-127.0 RM 41.3 VE-126.0 RE 49.1 RS 44.0 P218 E0004 FX20 M62277536 A81
20201113_032448 0302 HK2 :0002032b t299277.2 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0007 FX44 M190 A0
20201113_032449 0303 HK2 :0002033b t299278.0 S VM-127.0 RM 56.4 VE-126.0 RE 49.8 RS 44.0 P999 E0006 FX22 M85900312 A69
20201113_032450 0401 HK2 :0002041b t298823.2 S VM-127.0 RM 52.5 VE-126.0 RE 49.1 RS 44.0 P206 E0006 FX20 M64424952 A79
20201113_032452 0402 HK2 :0002042b t298825.4 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0005 FX44 M184 A0
20201113_032456 0403 HK2 :0002043b t298828.6 S VM-127.0 RM 55.6 VE-126.0 RE 49.7 RS 44.0 P999 E0004 FX22 M81605416 A72
20201113_032457 0501 HK2 :0002051b t298772.2 S VM-127.0 RM 44.1 VE-126.0 RE 48.6 RS 44.0 P097 E0006 FX20 M62277528 A83
20201113_032459 0502 HK2 :0002052b t298773.6 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P953 E0005 FX44 M188 A0
20201113_032459 0503 HK2 :0002053b t298774.9 S VM-127.0 RM 56.4 VE-126.0 RE 50.2 RS 44.0 P999 E0004 FX22 M77310216 A71
20201113_032500 0601 HK2 :0002061b t298771.7 S VM-127.0 RM 52.1 VE-126.0 RE 48.4 RS 44.0 P285 E0006 FX20 M62277528 A87
20201113_032500 0602 HK2 :0002062b t298772.2 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0005 FX44 M182 A0
20201113_032501 0603 HK2 :0002063b t298772.9 S VM-127.0 RM 50.8 VE-126.0 RE 44.1 RS 44.0 P999 E0004 FX22 M53687800 A34
20201113_032502 0701 HK2 :0002071b t298974.4 S VM-127.0 RM 41.5 VE-126.0 RE 47.9 RS 44.0 P453 E0006 FX20 M70867376 A79
20201113_032503 0702 HK2 :0002072b t298975.9 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0005 FX44 M192 A0
20201113_032505 0703 HK2 :0002073b t298977.4 S VM-127.0 RM 52.6 VE-126.0 RE 42.1 RS 44.0 P999 E0004 FX22 M83752736 A63
20201113_032506 0801 HK2 :0002081b t298767.8 W VM-127.0 RM 51.6 VE 70.0 RE 51.4 RS 45.7 P000 E0006 FX21 M2516849900 A2372
20201113_032506 0802 HK2 :0002082b t298768.3 W VM-127.0 RM-127.0 VE 70.0 RE 40.0 RS  0.0 P999 E0005 FX44 M194 A0
20201113_032506 0803 HK2 :0002083b t298768.7 W VM-127.0 RM 54.6 VE 70.0 RE 54.6 RS 45.7 P000 E0004 FX21 M2385847300 A2153
20201113_032508 0901 HK2 :False
20201113_032511 0902 HK2 :0002092b t284372.7 W VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0005 FX44 M198 A0
20201113_032513 0903 HK2 :0002093b t284375.2 S VM-127.0 RM 55.2 VE-126.0 RE 51.6 RS 44.0 P414 E0004 FX20 M52 A0
20201113_032513 0A01 HK2 :00020A1b t284080.9 S VM-127.0 RM 44.4 VE-126.0 RE 46.2 RS 44.0 P267 E000E FX20 M124 A0
20201113_032516 0A02 HK2 :False
20201113_032517 0A03 HK2 :00020A3b t284084.2 S VM-127.0 RM 56.7 VE-126.0 RE 52.4 RS 44.0 P355 E0004 FX20 M36 A0
20201113_032520 0B01 HK2 :00020B1b t189097.2 S VM-127.0 RM 42.8 VE-126.0 RE 46.9 RS 44.0 P175 E0006 FX20 M164 A11
20201113_032522 0B02 HK2 :00020B2b t189099.8 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0007 FX44 M192 A0
20201113_032524 0B03 HK2 :00020B3b t189101.9 S VM-127.0 RM 55.4 VE-126.0 RE 45.9 RS 44.0 P306 E0006 FX20 M33 A4
20201113_032525 0C01 HK2 :00020C1b t284499.9 S VM-127.0 RM 43.7 VE-126.0 RE 45.4 RS 44.0 P539 E0004 FX20 M126 A1
20201113_032527 0C02 HK2 :00020C2b t284501.4 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0005 FX44 M186 A0
20201113_032528 0C03 HK2 :False
20201113_032529 1E01 HK2 :00021E1b t298802.9 W VM 60.9 RM 55.5 VE 70.0 RE 55.3 RS 45.7 P000 E0005 FX44 M4015861800 A0
20201113_032530 1E02 HK2 :00021E2b t298803.4 W VM-127.0 RM-127.0 VE 70.0 RE 40.0 RS  0.0 P999 E0005 FX44 M204 A0
20201113_032531 1E03 HK2 :00021E3b t298804.8 W VM-127.0 RM-127.0 VE 70.0 RE 40.0 RS  0.0 P000 E0005 FX44 M0 A0
20201113_032842 0101 HK2 :0002011b t226070.4 S VM-127.0 RM 48.4 VE-126.0 RE 46.1 RS 44.0 P472 E0006 FX20 M83 A0
20201113_032843 0102 HK2 :0002012b t226071.1 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0005 FX44 M190 A0
20201113_032843 0103 HK2 :0002013b t226071.5 S VM-127.0 RM 54.4 VE-126.0 RE 48.6 RS 44.0 P821 E0004 FX20 M20 A0
20201113_032844 0201 HK2 :0002021b t299425.1 S VM-127.0 RM 49.3 VE-126.0 RE 47.6 RS 44.0 P155 E0006 FX20 M60130016 A78
20201113_032847 0202 HK2 :0002022b t299426.3 S VM 70.0 RM 40.0 VE 70.0 RE 40.0 RS  0.0 P999 E0006 FX22 M0 A0
20201113_032848 0203 HK2 :0002023b t299429.3 S VM-127.0 RM 40.1 VE-126.0 RE 46.3 RS 44.0 P000 E0006 FX21 M85900296 A69
20201113_032849 0301 HK2 :0002031b t299518.6 S VM-127.0 RM 49.8 VE-126.0 RE 49.1 RS 44.0 P290 E0004 FX20 M62277536 A81
20201113_032852 0302 HK2 :0002032b t299521.1 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0007 FX44 M192 A0
20201113_032853 0303 HK2 :0002033b t299522.7 S VM-127.0 RM 56.1 VE-126.0 RE 49.8 RS 44.0 P999 E0006 FX22 M85900312 A69
20201113_032854 0401 HK2 :0002041b t299067.4 S VM-127.0 RM 50.8 VE-126.0 RE 49.1 RS 44.0 P088 E0006 FX20 M64424952 A79
20201113_032855 0402 HK2 :0002042b t299068.9 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0005 FX44 M186 A0
20201113_032856 0403 HK2 :0002043b t299070.0 S VM-127.0 RM 55.5 VE-126.0 RE 49.7 RS 44.0 P999 E0004 FX22 M81605416 A72
20201113_032858 0501 HK2 :0002051b t299013.2 S VM-127.0 RM 42.7 VE-126.0 RE 48.6 RS 44.0 P168 E0006 FX20 M62277528 A83
20201113_032900 0502 HK2 :False
20201113_032901 0503 HK2 :0002053b t299016.1 S VM-127.0 RM 56.3 VE-126.0 RE 50.2 RS 44.0 P999 E0004 FX22 M77310216 A71
20201113_032902 0601 HK2 :0002061b t299013.8 S VM-127.0 RM 52.0 VE-126.0 RE 48.4 RS 44.0 P168 E0006 FX20 M62277528 A87
20201113_032903 0602 HK2 :0002062b t299014.4 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0005 FX44 M184 A0
20201113_032905 0603 HK2 :0002063b t299015.8 S VM-127.0 RM 50.8 VE-126.0 RE 44.1 RS 44.0 P999 E0004 FX22 M53687800 A34
20201113_032906 0701 HK2 :0002071b t299219.0 S VM-127.0 RM 41.4 VE-126.0 RE 47.9 RS 44.0 P525 E0006 FX20 M70867376 A79
20201113_032908 0702 HK2 :0002072b t299220.0 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0005 FX44 M194 A0
20201113_032910 0703 HK2 :0002073b t299222.6 S VM-127.0 RM 52.3 VE-126.0 RE 42.1 RS 44.0 P999 E0004 FX22 M83752736 A63
20201113_032910 0801 HK2 :0002081b t299012.5 W VM-127.0 RM 51.6 VE 70.0 RE 51.6 RS 45.7 P535 E0006 FX20 M2518997500 A2374
20201113_032911 0802 HK2 :0002082b t299013.0 W VM-127.0 RM-127.0 VE 70.0 RE 40.0 RS  0.0 P999 E0005 FX44 M196 A0
20201113_032911 0803 HK2 :0002083b t299013.5 W VM-127.0 RM 54.4 VE 70.0 RE 54.4 RS 45.7 P000 E0004 FX21 M2387994900 A2155
20201113_032913 0901 HK2 :0002091b t284615.1 S VM-127.0 RM 55.4 VE-126.0 RE 50.3 RS 44.0 P298 E0006 FX20 M183 A2
20201113_032914 0902 HK2 :0002092b t284616.6 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0005 FX44 M200 A0
20201113_032915 0903 HK2 :0002093b t284617.2 S VM-127.0 RM 55.0 VE-126.0 RE 51.6 RS 44.0 P414 E0004 FX20 M52 A0
20201113_032916 0A01 HK2 :00020A1b t284323.6 S VM-127.0 RM 43.2 VE-126.0 RE 46.2 RS 44.0 P267 E000E FX20 M124 A0
20201113_032921 0A02 HK2 :00020A2b t284323.6 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0005 FX44 M196 A0
20201113_032922 0A03 HK2 :00020A3b t284328.9 S VM-127.0 RM 56.3 VE-126.0 RE 52.4 RS 44.0 P355 E0004 FX20 M36 A0
20201113_032924 0B01 HK2 :00020B1b t189341.7 S VM-127.0 RM 42.1 VE-126.0 RE 46.9 RS 44.0 P247 E0006 FX20 M166 A11
20201113_032925 0B02 HK2 :00020B2b t189343.7 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0007 FX44 M194 A0
20201113_032927 0B03 HK2 :00020B3b t189344.3 S VM-127.0 RM 55.1 VE-126.0 RE 45.9 RS 44.0 P306 E0006 FX20 M33 A4
20201113_032927 0C01 HK2 :00020C1b t284742.0 S VM-127.0 RM 43.4 VE-126.0 RE 45.4 RS 44.0 P611 E0004 FX20 M128 A1
20201113_032928 0C02 HK2 :00020C2b t284742.4 S VM-127.0 RM-127.0 VE-126.0 RE 40.0 RS  0.0 P999 E0005 FX44 M188 A0
20201113_032928 0C03 HK2 :00020C3b t284743.1 S VM-127.0 RM 49.6 VE-126.0 RE 45.4 RS 44.0 P714 E0004 FX20 M25 A0
