# new log start: 20210823-173203
20210823_173205 0101 HK1 :0002011b t1629732.7 W VM 33.3 RM 24.6 VE 70.0 RE 24.6 RS 44.0 P999 E0007 FX44 M2557 A0
20210823_173205 0201 HK1 :0002021b t1629732.7 W VM 33.3 RM 24.6 VE 70.0 RE 24.6 RS 44.0 P999 E0007 FX44 M2557 A0
20210823_173205 0301 HK1 :err reading part1 of status
20210823_173205 1E01 HK1 :00021E1b t1629732.7 W VM 33.3 RM 24.6 VE 70.0 RE 24.6 RS 44.0 P999 E0007 FX44 M2557 A0
