# new log start: 20210824-074408
20210824_074410 0101 HK1 :0002011b t1629783.9 W VM 35.9 RM 24.6 VE 70.0 RE 24.6 RS 44.0 P999 E0007 FX44 M3303 A0
20210824_074410 0201 HK1 :0002021b t1629783.9 W VM 35.9 RM 24.6 VE 70.0 RE 24.6 RS 44.0 P999 E0007 FX44 M3303 A0
20210824_074410 0301 HK1 :err reading part1 of status
20210824_074410 1E01 HK1 :00021E1b t1629783.9 W VM 35.9 RM 24.6 VE 70.0 RE 24.6 RS 44.0 P999 E0007 FX44 M3303 A0
