# new log start: 20210823-135213
20210823_135215 0101 HK1 :0002011b t1629719.5 W VM 36.7 RM 26.3 VE 70.0 RE 26.3 RS 44.0 P999 E0007 FX44 M2375 A0
20210823_135215 0201 HK1 :0002021b t1629719.5 W VM 36.7 RM 26.3 VE 70.0 RE 26.3 RS 44.0 P999 E0007 FX44 M2375 A0
20210823_135215 0301 HK1 :err reading part1 of status
20210823_135215 1E01 HK1 :00021E1b t1629719.5 W VM 36.7 RM 26.3 VE 70.0 RE 26.3 RS 44.0 P999 E0007 FX44 M2375 A0
