# new log start: 20210822-160004
20210822_160006 0101 HK1 :0002011b t1629640.8 W VM 35.3 RM 26.3 VE 70.0 RE 26.3 RS 44.0 P999 E0007 FX44 M1301 A0
20210822_160006 0201 HK1 :0002021b t1629640.8 W VM 35.3 RM 26.3 VE 70.0 RE 26.3 RS 44.0 P999 E0007 FX44 M1301 A0
20210822_160006 0301 HK1 :err reading part1 of status
20210822_160006 1E01 HK1 :00021E1b t1629640.8 W VM 35.3 RM 26.3 VE 70.0 RE 26.3 RS 44.0 P999 E0007 FX44 M1301 A0
